,댓글,출처
13049,대통령님내세요 내일은 정말 긴 하루가 될 것 같은데 주저하지 마시고 하시고자 하는 일 관철시키세요 국민들이 항상 대통령님 뒤에 함께하겠습니다,./data\문재인.csv
13050,대통령님 건강하세요사랑합니다,./data\문재인.csv
13051,짜파구리 맛있었소,./data\문재인.csv
13057,We want a Korean country not two Koreas Please the peace of humanity,./data\문재인.csv
13058,여러분 이게 국무회의인가요,./data\문재인.csv
13059,ㅂㅅ육갑 주접,./data\문재인.csv
13060,중요한고비라면서 외국인은 다받아줬잖아,./data\문재인.csv
13061,능력도 안되는게 인상쓰지마 졸라 재수엄따,./data\문재인.csv
13062,어느누가 어떤소리를 해도 꿋꿋 이겨내시길 응원합니다,./data\문재인.csv
13064,서민들 집 못사게 하고 문재인씨만 집 사려고 이따위 말도 안되는 정책을 내놓은 건가요 제발 똑바로 알고 정책을 내놓으세요 어떻게 일반 서민들 보다 정치를 못합니까,./data\문재인.csv
13065,대통령님 항상 건강하세요 감사합니다,./data\문재인.csv
13066,ㅋㅋㅋㅋㅋㅋ금방 종식이라매ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,./data\문재인.csv
13067,매월 투자의 30 를 만드는 데 관심이있는 사람은 누구입니까 저에게 연락하십시오 나는 당신을 모두 사랑합니다,./data\문재인.csv
13068,Please end horrific dog cat meat tradetheres no love like a dogs love,./data\문재인.csv
13069,General moon is talking about Gookgung,./data\문재인.csv
13071,듣고 계신가요 전 응원했습니다 이젠 누굴 위해 일하시는지 궁금해집니다,./data\문재인.csv
13072,진짜불안합니다언제코로나에감염될지정말암담합니다도와주는사람아무도없고혼자코로나나걸려라나똑같은것이라고생각됩니다한번본인혼자되어보세요도와주는사람아무도없고부동산계약은안한지오래되었고진짜암담합니다정말진짜불안합니다여기도언제코로나19에확진될지,./data\문재인.csv
13073,서민들 집 못사고 양도세거래세 다 하면 누가 한국주식 하려고 할까요다음 선거는 지지해주기 들겠네요,./data\문재인.csv
13074,오려 활개치지 민주당 지지하든말든 당신이 왜 참견인데 ㅡㅡ,./data\문재인.csv
13075,부동산 공화국 만든 문재인,./data\문재인.csv
13076,문재인 고유정 사랑해,./data\문재인.csv
13077,우리 빨갱이 문씨아저씨는 잘있나 여정이랑 카톡하고 친하게 잘지내,./data\문재인.csv
13078,대응체계는 개뿔이다그냥 앵무새 처럼 방송나와서 개짖는 소리만 할뿐이다,./data\문재인.csv
13079,그럼 180석은 뭐죠,./data\문재인.csv
13080,부정선거 밝혀지면 너는 끝이야 ㅋㅋㅋㅋㅋ 제발 흙이 되어 사라져라,./data\문재인.csv
13081,수고하심에 늘감사합니다,./data\문재인.csv
13082,북한은 화전양면술 정책을 펼치고 있습니다 제발 정신차리세요 이제는 우리 군이 강하게 나갈 때입니다,./data\문재인.csv
13083,재앙아 혼자 북한 가라 제발,./data\문재인.csv
13084,Dios les Bendiga y de sabiduriaAmn,./data\문재인.csv
13085,"제어 빠른 코로나 제안이 있습니다
진심으로 받아주세요
Corona Pandemic을위한 빠르고 저렴하며 안전한 방법
도시 식수에서
시 수도 부
2008 년 WHO에 따르면음용수 품질 지침
중요한 상황에서
02 ppm 대신051ppm 염소 사용
그랬어
식수에서 국제 표준은
전염병의 경우
도시 식수의 유리 염소량
최대 05ppm1ppm 추가
정상 조건에서 02ppm
WHO는이 프로토콜을 모든 사람에게 발표해야합니다
물에있는 염소
코로나 바이러스 제어 및 제어에 80이상 도움
기술
크라운 가지 수준에서
글리코겐 계열에는 특별한 설탕 분자가 있습니다
숙주 면역 세포로 알려진
그리고 바이러스는 외부 병원체로 진단되지 않습니다
면역 체계에 의해
코로나 바이러스는이 설탕 분자를 사용하여 위장합니다
그리고 그것은 식별 할 수없는 마스크처럼 작동합니다
실제로기만과 행동 지연 면역계의 놀라움은 심각한 문제입니다
바이러스를 탐지하면 수십억 개의 유사한 바이러스가 발생합니다
너무코로나를 완전 통제 할 계획이 있습니다
저비용 빠르고부작용 없음
우리 나라에서는 내 계획에주의를 기울이지 않았다
저는이란 출신의 Alireza입니다
나는 테스트했고 결과는 훌륭하다
내가 사용하는
가벼운 활성 산소 기술
흡입 된 가벼운 오존 가스
냉 박막 법으로
그리고 또한예방 및 701 차 억제를위한 가벼운 오존을 함유 한 냉동 비타민 C 비등 성 정제 저비용으로 빠르고 부작용 없음
나는 또한 그의 장치를 만들
6 명에게 긍정적 인 코로나 테스트
아내와 언니와 사위동료 가족 3 명
나는 시험했다
결과는 기적과 같습니다
위험 및 부작용 없음
치료 시간 5 분
치료 후 6 시간이 지나면 질병의 모든 증상이 사라집니다
제안서 요약을 보내드릴 수 있습니다
나는 무고한 사람들의 죽음으로 고통받습니다
인간의 고통을 끝내십시오
내 목소리를 관련 지점으로 가져와
당신이 원한다면 나는",./data\문재인.csv
13086,Mun xhe inKot per pyetje jo per na njo gjo Po munde dota ma lepin,./data\문재인.csv
13088,대통령님 제발 저좀 살려주세요ㅠㅠ 살고싶어요ㅠ저도 다른사람들처럼 말도잘하고 연애도하고싶어요ㅠㅠ,./data\문재인.csv
13089,이번년도 9월달에는 20살들이 원서 쓰고 내년3월에가고 내년 3월에 수능봐서 고3들은 내년 9월달에 대학교입학,./data\문재인.csv
13090,아니면 이번년도7월달에 20살들 대학교원서 쓰고 9월달에 20살들 대학교 입학,./data\문재인.csv
13093,대통령님 내세요,./data\문재인.csv
13095,httpsyoutubeNhn8EJxhscY,./data\문재인.csv
13096,대통령님 사랑합니다 내시고 건강조심하세요,./data\문재인.csv
13097,오옴 씨빨 고집불통 문재인 싸발적이야,./data\문재인.csv
13098,홧팅 입니다 내세요,./data\문재인.csv
13099,문씨 근데요 태안 보트사건은 어떻게 해결하실지 궁금하네요 언론통제하려나,./data\문재인.csv
13100,대통령님 제발 유은혜 장관좀 말려주세요 저는 문재인대통령을 항상 존경하구 믿고 지내온 그냥 평범한시민입니다 근데 요즘 교육부에선 왜그리 개학 강행하는지모르겠지만 우리나라 미래를 이끌어나갈 아이들을 실험하지말아주세요 게다가 지금n차 감염도 빠르게 확산된다고 뉴스보도보면 정말 우리아이들 너무걱정되요 고3학생들도 제어가안되고 마스크썼다가벗었다하는데 무슨 유치원생 초등중등 애들을 개학시켜서 매일등원에거리두기 가능할꺼같아요진심부탁드립니다 국민청원도 살펴주세요 많은 학부모들이 너무너무 걱정많아요 그동안 몇달동안 밖에도 잘 안나가고 조심해온부모들은 지금 이렇게 개학 강행하는거에 굉장 불안에떨고있어요생각하시는것보다 많은부모들이 걱정을많이하고있어요 우리아이들 대통령님께서 제발 지켜주세요부탁드립니다,./data\문재인.csv
13101,저는 대깨문입니다 나는 공산당이 좋아요 사회주의 공산주의 좋아하고 세금도 팍팍 써주시고 부채도 늘려주고 나는 공산주의가 좋아요 우리나라 북한만들어 주세요 문재인대통령 탄핵되면 북한국기 흔들께요 북한만들어 주세요 문재인대통령님,./data\문재인.csv
13103,늘감사하고 늘 응원합니다,./data\문재인.csv
13104,네 다음 시진핑 좆딸랑이,./data\문재인.csv
13105,뻔뻔 스럽다,./data\문재인.csv
13106,20살들 대학교도 못가고 등록금만 나가고잇고 온라인강의 듣는다고쳐도 머리쏙에 잘안들어오고 시험도 전부다 대체과제입니다 돈이아깝습니다 그리고 대학교 새내기도 못즐겨보고 이럴거면 대학교 등록금 전부 환불시켜주고 20살들도 대학교원서 9월달에 다시쓰게 해주세요 이번년도 9월달 대학교원서는 20살이 쓰고 내년에 대학교 2월달에 입학해서 대학교 생활도 하고 즐기게 해주세요 그리고 고등학교 중학교 초등학교 나간다고쳐도 확진자 발생해서 또 등교 못하고 등교정지 할빠에 고등학생들 수능을 3월애 보고 고등학교3학년들은 대학교원서를 5월달애 쓰게하고 우리나라최초로 9월학기제로 대학교 입학 시키면 안됩니까 그게 나을거같은데요,./data\문재인.csv
13107,문재인 고유정 사랑해,./data\문재인.csv
13108,"Dear sir
Radiological RascalsTan Kok chai and the whole of ISD Asia are the one
Regards",./data\문재인.csv
13109,BAPAKKKKKKKKKKKKKKKKKKK AKU SAYANGGGGGGGGGGG SAMA RAKYATMUUUUUUUUUUUUUUUUUUUUUUUUUUUUYUUUUUUUUUUUUU CINTA SAMA RAKYATMUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU walaupun bapak tidak mengerti bahasa saya Itu ga masalah paksaya cuma mau bilang sayang sayang kali cinta kali sama rakyatmu pakmaaf ya pak saya kaya orang paokkomen yang bapak sendiri pasti ga lihatpasti ga ngertisaya cuma mau nyampain ini,./data\문재인.csv
13110,More Grace to u sir,./data\문재인.csv
13112,감사합니다 사랑합니다,./data\문재인.csv
13113,행복한 주말 보내세요,./data\문재인.csv
13114,내세요 대통령님도 언제나처럼 대한민국은 코로나와의 전쟁에서 이기고 우뚝설수있을거에요,./data\문재인.csv
13116,우리가 개돼지가 왜 할말 못하고 끌려다니나 뭘 감사하냐,./data\문재인.csv
13117,국민주권 찬탈하고 자유민주주의 대한민국 파괴범들은 능지처참이 답이다,./data\문재인.csv
13118,넌 하루라도 칭찬 안 받으면 뒈지냐 세계 곳곳에 마스크 보낸단다 이상한 인간이 나라통장이 빈것도 모르고 막 퍼준데요,./data\문재인.csv
13119,문재인 대통령님 저의 이름은 김진영 입니다여자용띠생일은 1976년 10월 15일 입니다,./data\문재인.csv
13120,415 떠떳하면 임차서버 계수기 폐기처분 하덜마라,./data\문재인.csv
13123,Sehat sehat terus yaaa pak bapak jangan sampai capek ada rakyat yang harus dijaga pacar saya nitip salam ke salah satu rakyat bapak tolong salamin yaa pak biar pacar saya bahagia,./data\문재인.csv
13124,문재인 대통령님 이걸 꼭 보시면 감사하겠습니다 대통령님 코로나19때문에 여러가지 생각이 드시지요항상 내세요 저는 문재인 대통령님을 평가할 자격이 안 되지만 전 대통령님이 있어하루하루가 든든해요 그리고 TV에서 대통령님을 볼때마다 좋기도 하고 또 피곤하신거 같아서 주눅이 드네요그리고 악플 같은거 읽지도 말고 신경도 쓰지마세요 그거다 말도 안 되는 소리에요 항상 내시고 꽃길만 걸으세요전 아는것이 없는 초등학생 5학년입니당,./data\문재인.csv
13125,진보와 민주화로 위장한 spy moon,./data\문재인.csv
13126,에구 개념없는 인간들 많네 다른나라 가봐 니네들 안받아준다항상 감사합니다하고 살아야지,./data\문재인.csv
13127,3년차 대통령 국민에게 이야기하다,./data\문재인.csv
13128,코로나 조심하세요,./data\문재인.csv
