,댓글,출처
40388,ㅡㅡ 제정신 아니구나 놀러갔나보아 ㅡㅡ,./data\인사이트.csv
40389,싹다 사형 ㄱ,./data\인사이트.csv
40391,짐승만도 못한것들이 사람말 한다고 다 사람인줄 아는건가,./data\인사이트.csv
40392,이런 잣칼국수 원샷하는 소리하고 앉아있네,./data\인사이트.csv
40393,"식비랑 숙박비 지불하던가
진짜 얼탱이없네",./data\인사이트.csv
40394,돈이 적어서 범죄밖에 더저지르겠냐고참 어차피 적어서 범죄 또 저지를거니 한 푼도 없이 나가도 똑같겠네 돈주고 범죄 저지르는 꼴 못보겠으니 차라리 한 푼도 주지말자 기대자체를 없애자,./data\인사이트.csv
40396,ㅅㅂ 월세 안받는것만햐도 어딘데,./data\인사이트.csv
40397,돈을 왜주는거야직업 훈련소야,./data\인사이트.csv
40398,지랄들하네교도소에 취직했어 공짜로 맥여주는것도 감지덕지해야지어의없네 근데 5만원은 왜줘야해그것도 우리세금이네,./data\인사이트.csv
40399,범죄자보고 약자라고 하는건 또 살다살다 처음 듣네,./data\인사이트.csv
40400,5만원이나 주고 있었다는게 더 놀랍다 지들이 왜 거기 들어갔는지 모르는건가 에휴,./data\인사이트.csv
40401,지랄을 한다ㅋㅋㅋㅋㅋㅋㅋㅋ 나라지키는 군인들도 최저임금 못받는데ㅋㅋㅋㅋㅋㅋ,./data\인사이트.csv
40402,미친것들ㅋㅋ안죽이고 먹여주고 재워주는거만으로도 감사하게 생각해야지,./data\인사이트.csv
40403,나만 이해가 안가는건가 수당이 왜 나오는거지,./data\인사이트.csv
40404,애초에 범죄를 저지르지 말았어야죠,./data\인사이트.csv
40405,참깝깝하다 그만큼 거기서 일을 해서 수당이 나온다면 모를까,./data\인사이트.csv
40406,거기돈벌려고 들어갔니,./data\인사이트.csv
40408,피해자들은 인권이고 나발이고 인생이 망가졌는데 그 가해자들 어떻게 인권보장해달란 소릴 할수있지 인간인가,./data\인사이트.csv
40409,니네들이 벌 받으려고 갔는데 뭔 개소리야,./data\인사이트.csv
40410,별에별 희안한 수당 다 들어보겠네,./data\인사이트.csv
40411,"단식투쟁ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아무도 안말려
응원할게요 더 열심 해주세요",./data\인사이트.csv
40412,지랄 씨부럴,./data\인사이트.csv
40413,사형시켜 싹다,./data\인사이트.csv
40414,ㅋㅋㅋㅋㅋㅋㅋ진짜 지랄도 오지게 개그지같이 하네,./data\인사이트.csv
40415,그럼 먹고자는거 돈내고 그안에서 쓰는거 다 돈내라 우리 세금으로 먹고자고 하는데,./data\인사이트.csv
40416,일하러갔냐 거기,./data\인사이트.csv
40417,지랄 염병하네,./data\인사이트.csv
40418,거 군대아이요,./data\인사이트.csv
40419,범죄를 짓지 말았어야지,./data\인사이트.csv
40421,다 사형,./data\인사이트.csv
40422,존나 편하게 해주니깐 이런생각을 한다니깐ㅡㅡ,./data\인사이트.csv
40423,보호감호소도 국민세금이야 인권은 인간한테나 있는거야,./data\인사이트.csv
40424,도둑놈들이 무슨 인권이냐,./data\인사이트.csv
40425,살기편해서 저러나봄어이털림 ㅋㅋㅋㅋㅋㅋ,./data\인사이트.csv
40426,돈도 줬었음 죄짓고 벌주는곳에서,./data\인사이트.csv
40428,정부님 진짜 이런말같지도 않은 소리 들어주기만 하세요ㅡㅡ,./data\인사이트.csv
40429,죄지은 사람 먹여주도 제워주고 입혀주는데 뭔소리 니들때문에 피해본 사람들에 비하면 아주 잘지내는구만그러게 애초에 착하게살지,./data\인사이트.csv
40430,5만원이면 감지덕지인줄 알아라,./data\인사이트.csv
40431,5만대만 몽둥이로 때려도 되나,./data\인사이트.csv
40432,핵 오바다 이건,./data\인사이트.csv
40433,미래에 굶어죽지 않기위해 지금 굶겠다는 단식투쟁 인상깊네요,./data\인사이트.csv
40434,교도소 가서도 돈돈돈,./data\인사이트.csv
40435,지랄도 풍년이구나,./data\인사이트.csv
40436,육군훈련소를 포함 각급 부대에 죄수들 보내서 사격 표적으로 써라 실전에서 우리 군인들이 적군의 고향에 아내와 아이가 있다 우에엥 이딴 소리에도 표정 하나 깜빡 안 하고 적군과 적 민간인들을 갈기갈기 찢어 버리려면 또 그러고도 후유증 따위는 겪지 않게 하려면 사람을 죽이는 연습이 필요하다 물론 멀쩡한 우리 국민을 데려다 쓰면 절대 안 되니까 죄수로 연습을 시키고,./data\인사이트.csv
40437,범죄저질러서 죄값치르러간 인간들이 시급이 적대 ㅋㅋㅋㅋ더 내려라,./data\인사이트.csv
40438,군인이나 줘라,./data\인사이트.csv
40439,ㅎㅎ 개콘보다 웃기는것들 진짜 많네,./data\인사이트.csv
40440,돈을 왜 주지 내 세금 돌려줘,./data\인사이트.csv
40441,말같지않는 소리하네정말,./data\인사이트.csv
40443,약자같은소리하네 진짜 정신너갱이빠졌네,./data\인사이트.csv
40444,단식 ㅋㅋㅋㅅㅂ,./data\인사이트.csv
40445,그럼 지내는거 월세랑 식비내야지,./data\인사이트.csv
40446,저들은 세금도 안 내고 있지 않나,./data\인사이트.csv
40448,돈한푼 없이 나갔다간 범죄밖에 더하겠냐 라니 진심인가 그런 마인드란 말인가 진짜로,./data\인사이트.csv
40449,돈벌러갔니 벌받으러갔지,./data\인사이트.csv
40450,시위를 하다하다 죄인들도 하네 ㅎ 저러면 또 올려주겠지,./data\인사이트.csv
40451,무기한 단식투쟁이라 감사하게도 알아서 생을 마감해주시네요 범법자가 어딜 인권을 따집니까 자숙해도 모자를 판에 다시는 교도소 안갈 생각을 해야지,./data\인사이트.csv
40452,뭘 잘했다고,./data\인사이트.csv
40453,죄를짓지말던가 쯧,./data\인사이트.csv
40454,염병 떨고 있네,./data\인사이트.csv
40455,콩밥도 아까운데 거기있는것도아깝고ㅜ,./data\인사이트.csv
40456,뒤질때까지 단식 추천,./data\인사이트.csv
40461,그냥 굶어,./data\인사이트.csv
40463,수감자들 식대 내고 밥처먹어라,./data\인사이트.csv
40465,팔자좋네 ㄷㄷ,./data\인사이트.csv
40466,이ㅅㅂ 밥먹여주는거만도 감사해야지 어디 개소리야,./data\인사이트.csv
40467,응 그건 사회 나가서 하쇼들,./data\인사이트.csv
40468,죄 짓고 벌 받으러 들어가서 돈 달라고 ㅈㄹ이네,./data\인사이트.csv
40469,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가지밭인가진짜 가지가지들한다ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\인사이트.csv
40470,어이없어서 웃슬픈 일이네 범죄들이 터진입이라고 참ㅜ,./data\인사이트.csv
40472,그냥 다 죽여,./data\인사이트.csv
40473,디질라고 ㅋㅋㅋㅋㅋㅋ,./data\인사이트.csv
40474,세상에 별 지랄을 다 하네,./data\인사이트.csv
40476,반성은 개뿔,./data\인사이트.csv
40477,한달에 20000원은 좀 상상이상이긴 하네,./data\인사이트.csv
40478,댓글이 너무웃겨,./data\인사이트.csv
40479,죄를 지어서 교도소들어갔으면벌을받아야지 무슨ㅡㅡㅡㅡ 돈덜준다고 ㅈㄹ이냐 평생반성하면서 용서받으면서 살아라,./data\인사이트.csv
40480,그럼 굶어 국물도 없어,./data\인사이트.csv
40481,하여튼 죄짓고 갔지 거기서모하냐 보면 겉멋 들어서 괜 따라하는거 같다 매가 약이다,./data\인사이트.csv
40483,진짜 맞을소리,./data\인사이트.csv
40484,그럼 시급올러주셔요그리고 숙박비 하루 5만 식비는 3끼 3만 내라고해요밥값내기싫음 안드심되죠 그대신 숙박비는 무조건안내고출소일다가옴 돈안낸만큼 감옥살이 늘리는거죠세금으로 밥주고 전기쓰고 물쓰는것도 아까운데 ㅡㅡ,./data\인사이트.csv
40485,죄 지은 게 자랑이냐,./data\인사이트.csv
40487,시위는 그러라고 있는 게 아닐텐데,./data\인사이트.csv
40488,시위할때마다 천원씩 깍으면 4만 5천원까지 내려갔을때 조용해짐,./data\인사이트.csv
40489,죄지어서 들어온주제에,./data\인사이트.csv
40490,그럼 숙박비를 내야쥐,./data\인사이트.csv
40491,야유회갔나부네 팔자좋네,./data\인사이트.csv
40492,사형이 답이다,./data\인사이트.csv
40493,호의가 계속되니깐 권리인줄아나벼,./data\인사이트.csv
40494,되려 돈을 주는것도 이상하구만 노동만 제공하게해야되는거 아닌가,./data\인사이트.csv
40495,어디 취업했냐 왜 4대보험 가입해달라하고 연차에 월차 퇴직금도 달라고 하시지,./data\인사이트.csv
40497,처우개선 같은 소리하네,./data\인사이트.csv
40498,우리나라는 감옥이 넘 잘되어있는듯 강제노역을 시켜도 모자랄판에,./data\인사이트.csv
40499,취업준비하러 들어갔냐,./data\인사이트.csv
40500,똥싸는 소리하네 진짜 ㅋㅋ,./data\인사이트.csv
40501,벌받으러 간거 아니었어 숙식이랑 밥값은 내면서 거기 계신건가요,./data\인사이트.csv
40502,너네가 무슨 사회에 적응을 해 매장을 당해라,./data\인사이트.csv
40503,ㅈㄹ하고잇네 진짜,./data\인사이트.csv
40504,미국 아이들은 대학교 들어와서 과를 한 열번을 바꿔요 해보고 아니다싶음 다른과가면서 결국 좋아하는걸 찾게되는건데 막 고등학교 졸업한 아이가 성적으로 맞춰간 대학과가 미래의 직업까지 이어지는건 말이안되는것 같아요,./data\인사이트.csv
40505,올해 전국적으로 입시 인원 5만명 줄었다는데벌써 줄기 시작했고 앞으로 저출산 악화로 더욱 심해질 것이다 대학교 이제 각성하자 지금까지 꿀빠는 곳 많았을 텐데 문닫는 곳 많아지겠음,./data\인사이트.csv
40506,대학은 선택이지 필수가 되게 만들어놓은 사회구조가 문제 아닐까 싶네요 취직이 결국 대학이 되게 해놓은 이 구조부터 바꾸시면 대학 저절로 안가는거 아닙니까,./data\인사이트.csv
40507,"수능100가 공정함
사법고시도 부활 시켜야함
자사고폐지고교수학 행렬백타 삭제사법고시폐지 등등 이런게 다 계층사다리 끊기임
반면 수시확대로스쿨의전원공공의대 같은건 실력없는 지들자식들 엘리트만드는 길",./data\인사이트.csv
40508,망할 입시 제도,./data\인사이트.csv
40509,고위층 때문만이 아니라 백종원님 말씀이 틀린것은 아니지만 집안에 여유가 없으면 경험 자체도 제한될수밖에 없는게 현실이죠안타까울뿐,./data\인사이트.csv
40512,너무 공감한다 진짜 나도 막상 적성에 안 맞아서 3년 정도 정말 많은 일들을 겪으면서 그제야 내 길을 찾아갔는데 이제 막 20살 된 애들이 자기 적성을 어떻게 빨리 찾아가,./data\인사이트.csv
40513,존나 좋은말이네,./data\인사이트.csv
40514,시대를 거스르는 교육 아이들이 방황하게 만듬 그냥 처음부터 부모님 따라다니면서 다양한 경험 기르고 흥미있는거 배우고 관심있으면 알아서 함,./data\인사이트.csv
40515,유럽은 고등학교 졸업하고 gap year 라는 제도가 있어서 12년동안 대학을 안가고 이것저것 경험을 할 수 있는 기회를 가지는걸로 알고 있어요 우리나라도 그런 제도가 있었으면 좋겠습니다,./data\인사이트.csv
40516,그럼 어떻게 하라구요,./data\인사이트.csv
40517,다른나라처럼 실업계 인문계 중학생부터 나뉘면 학부모들 사이에서 난리남,./data\인사이트.csv
40519,2년정도 후에 입시준비를,./data\인사이트.csv
40520,"원래 세상이 그렇죠 대학뿐 아니라 취업도 원하는 기업 가는 사람도 10고
원하는 아파트나 동네에서 못 살 확률도 90임",./data\인사이트.csv
40521,응 한국이면 3년동안 군대갔다오고 토익 토플 자격증 준비 취업준비함 ㅋㅋ,./data\인사이트.csv
40522,이건 진짜 너무 공감 이렇게 3년 이것저것 경험해보고 대학간게 나자낰ㅋㅋㅋㅋㅋㅋㅋㅋ,./data\인사이트.csv
40523,고교생도 아닌데 난 왜 못가는데,./data\인사이트.csv
40524,고1때 희망대학 말한것이 정말 부끄럽네요,./data\인사이트.csv
40525,갑자기 그거 생각난다 한국입시 망해라 이영상,./data\인사이트.csv
40526,맞아요 전 하버드 갈 줄 알았어요,./data\인사이트.csv
40528,진짜 원하는대학 마음대로 못가는게 제일 스트레스받고 결과나오기전까지 정신적으로 희망고문 제일 오지는부분이야 근데 더 슬픈건 이렇게 말하는사람들이 한둘이 아닌데도 여전 안바뀌고있는 입시제도가 참 그래,./data\인사이트.csv
40530,그래 이거지,./data\인사이트.csv
40533,음 부모님이 가라하셔서 갔지만 간 대학이 연세대 잘못본줄알고 다시봐도 연세대 웅 연세대,./data\인사이트.csv
40534,난 내가 하버드 갈줄알았는데 ㅠ,./data\인사이트.csv
40536,우리 꼭 붙자,./data\인사이트.csv
40537,솔직 제도도 문제지만 더 큰게 부모님 입김,./data\인사이트.csv
40538,좋은이념이 구직을 늘릴거같습니다,./data\인사이트.csv
40539,대통령 되주세요 대표님,./data\인사이트.csv
40540,이게 살아 숨쉬는 교육 정책이지 이분 큰 나랏일 하신다면 발벗고 밀어 드리겠숨돠,./data\인사이트.csv
40541,진짜 존나 인정 ㅠㅠㅠㅠㅠㅠㅠㅠ눈물남 ㄹㅇ로,./data\인사이트.csv
40542,동감해요 고위층땜에 바뀌긴들겠지만 우린 우리의 길을 찾을 필요가있는것같아요,./data\인사이트.csv
40544,진짜 우리도 고등학교 졸업하고 나서 3년정도는 여러가지 경험해보고 진짜 맞는 진로찾아서 대학가면 좋을텐데 20살 되고나서 바로 진로 정해서 그대로 갈려니 답답하고 막막하다,./data\인사이트.csv
40545,입시제도 바꿔야됌 물론 나도 대학 중퇴했지만 그리고 공부도 그닥 취미가 없었기 때문에 주변 다 미국 영국 서울대 연세대 고려대 집안이지만 어릴때부터 무언의 압박 가족간의 보여주기식 경쟁 ㅋㅋ 그런거 반항하려고 안간것도 있는데 글쌔 일단 입시 제도 일본 같음 일본을 왜 따라 가려고 하는거지 ㅋㅋ좋은대학 가신분들 솔직 까놓고 말하자 부모님들이 미친듯이 대학입시공장가서 찍어낸 인재들 대다수 아닙니까 진짜 하고 싶은건 묵시된게 현대 아니였음 진짜 공부의 목적이 있는분들 많이 못본듯 대학 입학하면 그다음이 잘없더라 좋은 회사ㅋㅋ 창업 다 떠밀려서 한 교육에 무슨 이 있을까 가방끈 길다고 돈 많이 버는 세상이 아니거늘 안타까움 오늘도 강남 목동에서 새벽까지 코피흘려갈 대한민국의 미래들이,./data\인사이트.csv
